Truck no.,Docket no.,Delivery Date, Source, Description, Paid Kms, Invoice QTY, Unit, Unit price, Total (Excl. GST), GST Payable, Total (Inc. GST),Delivery Date, Source, Description, Paid Kms, Invoice QTY, Unit, Unit price, Total (Excl. GST), GST Payable, Total (Inc. GST),Delivery Date, Source, Description, Paid Kms, Invoice QTY, Unit, Unit price, Total (Excl. GST), GST Payable, Total (Inc. GST),Delivery Date, Source, Description, Paid Kms, Invoice QTY, Unit, Unit price, Total (Excl. GST), GST Payable, Total (Inc. GST) 
10553,25645900,05/04/23,BROOKVALE,80 PEACOCK ST  SEAFORTH CARTAGE OTHER PER KM PER CU M,7.0000,6.9000,CUBIC ME,35.4100,244.33,24.43,268.76
10553,25645915,05/04/23,BROOKVALE,FEE SERVICE RETURN PER KM PER CU M,,3.2000,CUBIC ME,42.8600,137.15,13.72,150.87
10553,25645936,06/04/23,BROOKVALE,1 Echunga Rd Duffys Forest CARTAGEOTHER PER KM PER CU M,18.0000,3.5000,CUBIC ME,48.5000,169.75,16.98,186.73
10553,25645962,06/04/23,BROOKVALE,2 Owen Stanley Ave Beacon Hill CARTAGE OTHER PER KM PER CU M,5.0000,6.0000,CUBIC ME,33.0300,198.18,19.82,218.00
10553,25645970,06/04/23,BROOKVALE,SURCHARGE AFTER HOURS MON-FRI 6PM-6AM,,1.0000,EACH,52.4000,52.40,5.24,57.64,06/04/23,BROOKVALE,MINIMUM LOAD (3 M3),,0.6000,CUBIC ME,29.3000,17.58,1.76,19.34,06/04/23,BROOKVALE,75 Quirk St Dee Why CARTAGE OTHER PER KM PER CU M,2.0000,2.4000,CUBIC ME,30.6500,73.56,7.36,80.92
10553,25645971,06/04/23,BROOKVALE,SURCHARGE AFTER HOURS MON-FRI 6PM-6AM,,1.0000,EACH,52.4000,52.40,5.24,57.64,06/04/23,BROOKVALE,MINIMUM LOAD (3 M3),,2.4000,CUBIC ME,29.3000,70.32,7.03,77.35,06/04/23,BROOKVALE,75 Quirk St Dee Why CARTAGE OTHER PER KM PER CU M,2.0000,0.6000,CUBIC ME,30.6500,18.39,1.84,20.23
10553,25645922,06/04/23,BROOKVALE,Crozier Rd Belrose CARTAGE OTHER PER KM PER CU M,11.0000,5.0000,CUBIC ME,40.1700,200.85,20.09,220.94
10553,25645952,06/04/23,BROOKVALE,117 Booralie Rd Terrey Hills CARTAGE OTHER PER KM PER CU M,18.0000,4.5000,CUBIC ME,48.5000,218.25,21.83,240.08
10553,25645994,11/04/23,BROOKVALE,43 Baringa Ave Seaforth CARTAGE OTHER PER KM PER CU M,7.0000,4.0000,CUBIC ME,35.4100,141.64,14.16,155.80
10553,25645978,11/04/23,BROOKVALE,MINIMUM LOAD (3 M3),,1.0000,CUBIC ME,42.9300,42.93,4.29,47.22,11/04/23,BROOKVALE,Cooyong Rd Terrey Hills CARTAGE OTHER PER KM PER CU M,17.5000,2.0000,CUBIC ME,47.9100,95.81,9.58,105.39
10553,25646003,11/04/23,BROOKVALE,6 Burringbar St North Balgowlah CARTAGE OTHER PER KM PER CU M,6.0000,6.6000,CUBIC ME,34.2200,225.85,22.59,248.44
10553,25646024,12/04/23,BROOKVALE,SYDNEY RD BALGOWLAH CARTAGE OTHER PER KM PER CU M,4.5000,4.0000,CUBIC ME,32.4400,129.74,12.97,142.71
10553,25646035,12/04/23,BROOKVALE,110 King St Manly Vale CARTAGE OTHER PER KM PER CU M,4.0000,6.8000,CUBIC ME,31.8400,216.51,21.65,238.16
10553,25646013,12/04/23,BROOKVALE,1 Echunga Rd Duffys Forest CARTAGEOTHER PER KM PER CU M,18.0000,3.5000,CUBIC ME,48.5000,169.75,16.98,186.73
10553,25646045,12/04/23,BROOKVALE,MINIMUM LOAD (3 M3),,1.4000,CUBIC ME,39.6400,55.50,5.55,61.05,12/04/23,BROOKVALE,22 Olga St Chatswood CARTAGE OTHERPER KM PER CU M,14.0000,1.6000,CUBIC ME,43.7400,69.98,7.00,76.98
10553,25646079,13/04/23,BROOKVALE,FEE SERVICE RETURN PER KM PER CU M,,4.0000,CUBIC ME,57.4300,229.72,22.97,252.69,13/04/23,BROOKVALE,14 Park St Collaroy CARTAGE OTHER PER KM PER CU M,7.0000,4.0000,CUBIC ME,35.4100,141.64,14.16,155.80,13/04/23,BROOKVALE,TRUCK TRANSFER PER KM,,26.0000,KILOMET,1.5400,40.04,4.00,44.04
10553,25646061,13/04/23,BROOKVALE,37 GLADSTONE ST NEWPORT CARTAGE OTHER PER KM PER CU M,14.5000,6.8000,CUBIC ME,44.3400,301.48,30.15,331.63
10553,25646122,14/04/23,BROOKVALE,TRUCK TRANSFER PER KM,,36.0000,KILOMET,1.5400,55.44,5.54,60.98
10553,25646110,14/04/23,BROOKVALE,31 St Andrews Gate Elanora HeightsCARTAGE OTHER PER KM PER CU M,11.5000,6.8000,CUBIC ME,40.7600,277.20,27.72,304.92,14/04/23,BROOKVALE,FEE SERVICE WAITING TIME PER MINUTE,,50.0000,MINUTE,1.6300,81.50,8.15,89.65
10553,25646122,14/04/23,BROOKVALE,145 YOUNG ST CREMORNE CARTAGE OTHERPER KM PER CU M,12.0000,4.0000,CUBIC ME,41.3600,165.44,16.54,181.98
10553,25646131,15/04/23,BROOKVALE,31 St Andrews Gate Elanora HeightsCARTAGE OTHER PER KM PER CU M,11.5000,4.7000,CUBIC ME,40.7700,191.60,19.16,210.76,15/04/23,BROOKVALE,FEE SERVICE WAITING TIME PER MINUTE,,20.0000,MINUTE,1.6300,32.60,3.26,35.86
10554,25644319,07/02/23,BROOKVALE,TRUCK TRANSFER PER KM,,68.0000,KILOMET,1.5400,104.72,10.47,115.19
10554,25644367,08/02/23,BROOKVALE,TRUCK TRANSFER PER KM,,75.0000,KILOMET,1.5400,115.50,11.55,127.05
10554,25526671,03/04/23,ARTARMON,TRUCK TRANSFER PER KM M,,44.0000,KILOMET,2.2500,99.00,9.90,108.90,03/04/23,ARTARMON,388 LANE COVE RD MACQUARIE PARK CARTAGE OTHER PER KM PER CU,7.5000,6.8000,CUBIC ME,41.0400,279.07,27.91,306.98
10554,27184800,04/04/23,FOURTH AVE,40 SOLENT CIRT NORWEST CARTAGE OTHER PER KM PER CU M,9.0000,6.4000,CUBIC ME,42.6900,273.22,27.32,300.54
10554,27184812,04/04/23,FOURTH AVE,17 BUDAWANG AVE NORTH KELLYVILLE CARTAGE OTHER PER KM PER CU M,15.0000,7.0000,CUBIC ME,49.2900,345.03,34.50,379.53
10554,27184834,04/04/23,FOURTH AVE,40 SOLENT CIRT NORWEST CARTAGE OTHER PER KM PER CU M,9.0000,6.8000,CUBIC ME,42.6900,290.29,29.03,319.32,04/04/23,FOURTH AVE,TRUCK TRANSFER PER KM,,20.0000,KILOMET,2.2500,45.00,4.50,49.50
10554,27184800,04/04/23,FOURTH AVE,TRUCK TRANSFER PER KM,,1.0000,KILOMET,2.2500,2.25,0.23,2.48
10554,383567,05/04/23,PRESTONS,TRUCK TRANSFER PER KM,,40.0000,KILOMET,2.2500,90.00,9.00,99.00,05/04/23,PRESTONS,Restwell Rd Bossley Park CARTAGE OTHER PER KM PER CU M,14.0000,3.8000,CUBIC ME,48.1900,183.12,18.31,201.43
10554,383589,05/04/23,PRESTONS,10  COURT RD FAIRFIELD CARTAGE OTHER PER KM PER CU M,25.0000,6.4000,CUBIC ME,60.2900,385.86,38.59,424.45,05/04/23,PRESTONS,FEE SERVICE WAITING TIME PER MINUTE,,65.0000,MINUTE,1.9500,126.75,12.68,139.43,05/04/23,PRESTONS,TRUCK TRANSFER PER KM,,40.0000,KILOMET,2.2500,90.00,9.00,99.00
10554,26721315,12/04/23,SMITHFIELD,TRUCK TRANSFER PER KM CU M,,14.0000,KILOMET,2.2500,31.50,3.15,34.65,12/04/23,SMITHFIELD,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER,9.0000,6.4000,CUBIC ME,42.6900,273.22,27.32,300.54
10554,26721297,12/04/23,SMITHFIELD,106  WOODPARK RD SMITHFIELD CARTAGEOTHER PER KM PER CU M,1.5000,5.4000,CUBIC ME,36.0900,194.89,19.49,214.38
10554,26721283,12/04/23,SMITHFIELD,TRUCK TRANSFER PER KM,,14.0000,KILOMET,2.2500,31.50,3.15,34.65,12/04/23,SMITHFIELD,68 Hector St Chester Hill CARTAGE OTHER PER KM PER CU M,11.5000,6.0000,CUBIC ME,45.4400,272.64,27.26,299.90
10554,27185025,13/04/23,FOURTH AVE,FEE SERVICE WAITING TIME PER MINUTE,,35.0000,MINUTE,1.9500,68.25,6.83,75.08,13/04/23,FOURTH AVE,43 Clydesdale Farm Rd Marsden ParkCARTAGE OTHER PER KM PER CU M,15.0000,7.0000,CUBIC ME,49.2900,345.03,34.50,379.53
10554,27185005,13/04/23,FOURTH AVE,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER CU M,14.0000,6.4000,CUBIC ME,48.1900,308.42,30.84,339.26
10554,27184984,13/04/23,FOURTH AVE,12 Butu Wargun Dr Pemulwuy CARTAGEOTHER PER KM PER CU M,8.5000,5.2000,CUBIC ME,42.1400,219.13,21.91,241.04,13/04/23,FOURTH AVE,FEE SERVICE WAITING TIME PER MINUTE,,30.0000,MINUTE,1.9500,58.50,5.85,64.35,13/04/23,FOURTH AVE,TRUCK TRANSFER PER KM,,20.0000,KILOMET,2.2500,45.00,4.50,49.50
10554.1,399289,12/10/22,PRESTONS,TRUCK TRANSFER PER KM,,1.0000,KILOMET,15.4000,15.40,1.54,16.94
10554.1,25980166,14/10/22,CITY,TRUCK TRANSFER PER KM,,1.0000,KILOMET,1.4600,1.46,0.15,1.61
10554.1,399652,15/10/22,PRESTONS,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-55.3800,(55.38),(5.54),(60.92)
10554.1,26897957,18/10/22,WINDSOR,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-18.4600,(18.46),(1.85),(20.31)
10651,25644373,08/02/23,BROOKVALE,TRUCK TRANSFER PER KM,,49.0000,KILOMET,2.2500,110.25,11.03,121.28
10653,27184997,13/04/23,FOURTH AVE,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER CU M,14.0000,6.5000,CUBIC ME,48.1900,313.24,31.32,344.56
10653,27184986,13/04/23,FOURTH AVE,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER CU M,14.0000,6.4000,CUBIC ME,48.1900,308.42,30.84,339.26,13/04/23,FOURTH AVE,TRUCK TRANSFER PER KM,,40.0000,KILOMET,2.2500,90.00,9.00,99.00
10653.1,25503733,27/07/22,ARTARMON,TRUCK TRANSFER PER KM,,77.0000,KILOMET,1.5400,118.58,11.86,130.44
10653.1,25901663,10/10/22,CARINGBAH,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-38.3400,(38.34),(3.83),(42.17)
10653.1,25901700,10/10/22,CARINGBAH,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-21.3000,(21.30),(2.13),(23.43)
10653.1,399487,14/10/22,PRESTONS,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-28.4000,(28.40),(2.84),(31.24)
10653.1,25747769,17/10/22,BLACKTOWN,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-15.6200,(15.62),(1.56),(17.18)
10653.1,25747755,17/10/22,BLACKTOWN,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-15.6200,(15.62),(1.56),(17.18)
10653.1,25747805,18/10/22,BLACKTOWN,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-31.2400,(31.24),(3.12),(34.36)
10653.1,25512282,19/10/22,ARTARMON,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-37.6300,(37.63),(3.76),(41.39)
10653.1,399947,19/10/22,PRESTONS,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-28.4000,(28.40),(2.84),(31.24)
10653.1,25641520,27/10/22,BROOKVALE,TRUCK TRANSFER PER KM,,1.0000,KILOMET,-25.5600,(25.56),(2.56),(28.12),27/10/22,BROOKVALE,BLUEFISH DR MANLY CARTAGE OTHER PERKM PER CU M,6.5000,1.0000,CUBIC ME,0.0300,0.03,0.00,0.03
10654,25526679,03/04/23,ARTARMON,168  WALKER ST NORTH SYDNEY CARTAGEOTHER PER KM PER CU M,4.0000,6.4000,CUBIC ME,37.1900,238.02,23.80,261.82,03/04/23,ARTARMON,TRUCK TRANSFER PER KM,,56.0000,KILOMET,2.2500,126.00,12.60,138.60
10654,27184813,04/04/23,FOURTH AVE,12 Butu Wargun Dr Pemulwuy CARTAGEOTHER PER KM PER CU M,8.5000,4.8000,CUBIC ME,42.1400,202.27,20.23,222.50
10654,27184799,04/04/23,FOURTH AVE,TRUCK TRANSFER PER KM,,36.0000,KILOMET,2.2500,81.00,8.10,89.10,04/04/23,FOURTH AVE,40 SOLENT CIRT NORWEST CARTAGE OTHER PER KM PER CU M,9.0000,6.4000,CUBIC ME,42.6900,273.22,27.32,300.54
10654,27184835,04/04/23,FOURTH AVE,17 BUDAWANG AVE NORTH KELLYVILLE CARTAGE OTHER PER KM PER CU M,13.0000,7.0000,CUBIC ME,47.0900,329.63,32.96,362.59
10654,383593,05/04/23,PRESTONS,10  COURT RD FAIRFIELD CARTAGE OTHER PER KM PER CU M,15.0000,6.4000,CUBIC ME,49.2900,315.46,31.55,347.01
10654,383572,05/04/23,PRESTONS,TRUCK TRANSFER PER KM,,76.0000,KILOMET,2.2500,171.00,17.10,188.10,05/04/23,PRESTONS,Kelly St Austral CARTAGE OTHER PERKM PER CU M,10.5000,5.0000,CUBIC ME,44.3400,221.70,22.17,243.87
10654,26721282,12/04/23,SMITHFIELD,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER CU M,9.0000,6.4000,CUBIC ME,42.6900,273.22,27.32,300.54,12/04/23,SMITHFIELD,TRUCK TRANSFER PER KM,,28.0000,KILOMET,2.2500,63.00,6.30,69.30
10654,26721312,12/04/23,SMITHFIELD,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER,9.0000,6.4000,CUBIC ME,42.6900,273.22,27.32,300.54
10654,26721305,12/04/23,SMITHFIELD,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER CU M,9.0000,6.4000,CUBIC ME,42.6900,273.22,27.32,300.54
10654,26721293,12/04/23,SMITHFIELD,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER CU M,9.0000,6.4000,CUBIC ME,42.6900,273.22,27.32,300.54
10654,27184995,13/04/23,FOURTH AVE,68-70 Tattersall Rd Kings Park CARTAGE OTHER PER KM PER CU M,3.5000,4.3000,CUBIC ME,36.6400,157.55,15.76,173.31
10654,27184983,13/04/23,FOURTH AVE,TRUCK TRANSFER PER KM CU M,,38.0000,KILOMET,2.2500,85.50,8.55,94.05,13/04/23,FOURTH AVE,250-252  MERRYLANDS RD MERRYLANDS CARTAGE OTHER PER KM PER,14.0000,6.5000,CUBIC ME,48.1900,313.24,31.32,344.56
10654,27185024,13/04/23,FOURTH AVE,MINIMUM LOAD (3 M3) OTHER PER KM PER CU M,,1.8000,CUBIC ME,36.0900,64.96,6.50,71.46,13/04/23,FOURTH AVE,PROSPECT HWY BLACKTOWN RD (NORTHBOUND) PROSPECT CARTAGE,1.5000,1.2000,CUBIC ME,36.0900,43.31,4.33,47.64
10654,27185013,13/04/23,FOURTH AVE,68-70 Tattersall Rd Kings Park CARTAGE OTHER PER KM PER CU M,2.5000,4.3000,CUBIC ME,36.0900,155.19,15.52,170.71
10654,25999176,14/04/23,CITY,16 Reservoir St Little Bay CARTAGEOTHER PER KM PER CU M,11.5000,5.0000,CUBIC ME,45.4400,227.20,22.72,249.92
10654,25527355,14/04/23,ARTARMON,CULLODEN RD MACQUARIE PARK CARTAGEOTHER PER KM PER CU M,38.5000,2.0000,CUBIC ME,75.1400,150.28,15.03,165.31,14/04/23,ARTARMON,MINIMUM LOAD (3 M3),,1.0000,CUBIC ME,75.1400,75.14,7.51,82.65
10654,25527332,14/04/23,ARTARMON,4 Alfred St S Milsons Point CARTAGEOTHER PER KM PER CU M,7.0000,6.8000,CUBIC ME,40.4900,275.33,27.53,302.86,14/04/23,ARTARMON,TRUCK TRANSFER PER KM,,49.0000,KILOMET,2.2500,110.25,11.03,121.28
10654,25999141,14/04/23,CITY,439 WEST BOTANY ST MOC3 KELLER ROCKDALE CARTAGE OTHER PER KM PER CU M,10.0000,6.0000,CUBIC ME,43.7900,262.74,26.27,289.01
10654.1,26533628,14/07/22,NARELLAN,TRUCK TRANSFER PER KM,,84.0000,KILOMET,1.5400,129.36,12.94,142.30
10700,25998323,01/04/23,CITY,5 Central Park Ave Chippendale CARTAGE OTHER PER KM PER CU M,6.0000,7.7000,CUBIC ME,34.2200,263.49,26.35,289.84
10700,25998349,01/04/23,CITY,5 Central Park Ave Chippendale CARTAGE OTHER PER KM PER CU M,6.0000,7.2000,CUBIC ME,34.2200,246.38,24.64,271.02
10700,25998441,03/04/23,CITY,3 ELIZABETH ST SYDNEY CARTAGE OTHERPER KM PER CU M,9.0000,7.0000,CUBIC ME,37.7900,264.53,26.45,290.98
10700,25998516,03/04/23,CITY,3 ELIZABETH ST SYDNEY CARTAGE OTHERPER KM PER CU M,9.0000,7.0000,CUBIC ME,37.7900,264.53,26.45,290.98
10700,25998480,03/04/23,CITY,3 ELIZABETH ST SYDNEY CARTAGE OTHERPER KM PER CU M,9.0000,6.0000,CUBIC ME,37.7900,226.74,22.67,249.41
10700,25998702,05/04/23,CITY,CITY WEST LINK ROZELLE CARTAGE OTHER PER KM PER CU M,13.5000,2.0000,CUBIC ME,43.1500,86.29,8.63,94.92,05/04/23,CITY,MINIMUM LOAD (3 M3),,1.0000,CUBIC ME,39.1700,39.17,3.92,43.09
10700,25998788,05/04/23,CITY,CITY WEST LINK ROZELLE CARTAGE OTHER PER KM PER CU M,8.0000,7.0000,CUBIC ME,36.6000,256.20,25.62,281.82
10700,25998751,05/04/23,CITY,4 GOOMERAH CRES DARLING POINT CARTAGE OTHER PER KM PER CU M,9.5000,1.0000,CUBIC ME,38.3900,38.39,3.84,42.23
10700,25998821,05/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE PER KM PER CUM,,20.0000,MINUTE,1.6300,32.60,3.26,35.86,05/04/23,CITY,OPP 429 WEST BOTANY ST D WALL AVO ROCKDALE CARTAGE OTHER,7.5000,6.0000,CUBIC ME,36.0100,216.03,21.60,237.63
10700,25998788,05/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,5.0000,MINUTE,1.6300,8.15,0.82,8.97
10700,25998668,05/04/23,CITY,NINTH ST MASCOT CARTAGE OTHER PER KM PER CU M,3.5000,7.0000,CUBIC ME,31.2500,218.72,21.87,240.59
10700,25998751,05/04/23,CITY,MINIMUM LOAD (3 M3),,2.0000,CUBIC ME,35.4100,70.82,7.08,77.90
10700,25998936,06/04/23,CITY,439 WEST BOTANY ST MOC3 KELLER ROCKDALE CARTAGE OTHER PER KM PER CU M,10.0000,7.0000,CUBIC ME,38.9800,272.86,27.29,300.15
10700,25998858,06/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,75.0000,MINUTE,1.6300,122.25,12.23,134.48
10700,25998983,06/04/23,CITY,439 WEST BOTANY ST MOC3 KELLER ROCKDALE CARTAGE OTHER PER KM PER CU M,10.0000,6.0000,CUBIC ME,38.9800,233.88,23.39,257.27
10700,25998858,06/04/23,CITY,38A Sherwin St Henley CARTAGE OTHERPER KM PER CU M,13.5000,5.4000,CUBIC ME,43.1400,232.98,23.30,256.28
10700,25999013,06/04/23,CITY,PARKHAM LN SURRY HILLS CARTAGE OTHER PER KM PER CU M,7.5000,3.6000,CUBIC ME,36.0100,129.62,12.96,142.58
10700,25527026,12/04/23,ARTARMON,4A  EARL ST HUNTERS HILL CARTAGE OTHER PER KM PER CU M,8.5000,7.6000,CUBIC ME,37.1900,282.68,28.27,310.95,12/04/23,ARTARMON,TRUCK TRANSFER PER KM,,34.0000,KILOMET,1.5400,52.36,5.24,57.60
10700,25527165,12/04/23,ARTARMON,1 Tubbs Vw Lindfield CARTAGE OTHERPER KM PER CU M,7.0000,4.0000,CUBIC ME,35.4100,141.64,14.16,155.80
10700,25527146,12/04/23,ARTARMON,Berry St North Sydney CARTAGE OTHER PER KM PER CU M,4.0000,7.0000,CUBIC ME,31.8400,222.88,22.29,245.17
10700,25527096,12/04/23,ARTARMON,FEE SERVICE WAITING TIME PER MINUTE,,15.0000,MINUTE,1.6300,24.45,2.45,26.90,12/04/23,ARTARMON,23-27 Bourke Rd Alexandria CARTAGEOTHER PER KM PER CU M,13.0000,5.4000,CUBIC ME,42.5500,229.77,22.98,252.75
10700,25527056,12/04/23,ARTARMON,4 Alfred St S Milsons Point CARTAGEOTHER PER KM PER CU M,6.0000,4.7000,CUBIC ME,34.2200,160.83,16.08,176.91,12/04/23,ARTARMON,FEE SERVICE WAITING TIME PER MINUTE,,20.0000,MINUTE,1.6300,32.60,3.26,35.86
10700,27986567,13/04/23,ALEXANDRIA,FEE SERVICE WAITING TIME PER MINUTE,,65.0000,MINUTE,1.6300,105.95,10.60,116.55
10700,27986575,13/04/23,ALEXANDRIA,86-98 BESTIC ST BANKSIA CARTAGE OTHER PER KM PER CU M,8.5000,7.6000,CUBIC ME,37.1900,282.68,28.27,310.95
10700,27986567,13/04/23,ALEXANDRIA,CASTLEREAGH ST SYDNEY CARTAGE OTHERPER KM PER CU M,5.0000,7.0000,CUBIC ME,33.0300,231.21,23.12,254.33
10700,27986584,13/04/23,ALEXANDRIA,86-98 BESTIC ST BANKSIA CARTAGE OTHER PER KM PER CU M,8.5000,7.6000,CUBIC ME,37.1900,282.68,28.27,310.95
10700,25999162,14/04/23,CITY,OPP 429 WEST BOTANY ST D WALL AVO ROCKDALE CARTAGE OTHER PER KM PER CUM,7.5000,6.0000,CUBIC ME,36.0100,216.03,21.60,237.63
10700,25999190,14/04/23,CITY,OPP 429 WEST BOTANY ST D WALL AVO ROCKDALE CARTAGE OTHER PER KM PER CUM,7.5000,6.0000,CUBIC ME,36.0100,216.03,21.60,237.63
10700,25999129,14/04/23,CITY,439 WEST BOTANY ST MOC3 KELLER ROCKDALE CARTAGE OTHER PER KM PER CU M,10.0000,7.0000,CUBIC ME,38.9800,272.86,27.29,300.15
10700,25999057,14/04/23,CITY,30 ALMA ST RIG B Paddington CARTAGEOTHER PER KM PER CU M,8.5000,5.0000,CUBIC ME,37.2000,185.98,18.60,204.58,14/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,25.0000,MINUTE,1.6300,40.75,4.08,44.83
10700,25999098,14/04/23,CITY,439 WEST BOTANY ST MOC3 KELLER ROCKDALE CARTAGE OTHER PER KM PER CU M,10.0000,7.0000,CUBIC ME,38.9800,272.86,27.29,300.15
10700,25999261,15/04/23,CITY,328-336  LIVERPOOL RD ASHFIELD CARTAGE OTHER PER KM PER CU M,8.5000,1.4000,CUBIC ME,37.1900,52.07,5.21,57.28
10700,25999232,15/04/23,CITY,26 Sparkes St Camperdown CARTAGE OTHER PER KM PER CU M,5.5000,7.0000,CUBIC ME,33.6300,235.38,23.54,258.92
10700,25999261,15/04/23,CITY,MINIMUM LOAD (3 M3),,1.6000,CUBIC ME,34.4700,55.15,5.52,60.67
10701,25522217,11/02/23,ARTARMON,TRUCK TRANSFER PER KM,,36.0000,KILOMET,1.5400,55.44,5.54,60.98
10701,27396448,13/02/23,AUBURN,TRUCK TRANSFER PER KM,,46.0000,KILOMET,1.5400,70.84,7.08,77.92
10701,25998343,01/04/23,CITY,13-15  WOLLONGONG RD ARNCLIFFE CARTAGE OTHER PER KM PER CU M,5.5000,8.1000,CUBIC ME,33.6200,272.36,27.24,299.60
10701,25998308,01/04/23,CITY,23-27 Bourke Rd Alexandria CARTAGEOTHER PER KM PER CU M,3.5000,6.0000,CUBIC ME,31.2500,187.47,18.75,206.22
10701,25998377,01/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,5.0000,MINUTE,1.6300,8.15,0.82,8.97,01/04/23,CITY,SURCHARGE AFTER HOURS SAT 1PM - MON6AM,,1.0000,EACH,52.4000,52.40,5.24,57.64
10701,25998359,01/04/23,CITY,439 WEST BOTANY ST MOC3 KELLER ROCKDALE CARTAGE OTHER PER KM PER CU M,10.0000,7.0000,CUBIC ME,38.9800,272.86,27.29,300.15
10701,25998377,01/04/23,CITY,439 WEST BOTANY ST MOC3 KELLER ROCKDALE CARTAGE OTHER PER KM PER CU M,10.0000,7.0000,CUBIC ME,38.9800,272.86,27.29,300.15
10701,25998418,03/04/23,CITY,SWAMP RD - SB11 TEMPE CARTAGE OTHERPER KM PER CU M,2.0000,7.0000,CUBIC ME,30.6500,214.55,21.46,236.01
10701,25998481,03/04/23,CITY,CASTLEREAGH ST SYDNEY CARTAGE OTHERPER KM PER CU M,8.5000,7.0000,CUBIC ME,37.2000,260.37,26.04,286.41,03/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,80.0000,MINUTE,1.6300,130.40,13.04,143.44
10701,25998531,03/04/23,CITY,CASTLEREAGH ST SYDNEY CARTAGE OTHERPER KM PER CU M,8.5000,4.0000,CUBIC ME,37.2000,148.78,14.88,163.66,03/04/23,CITY,SURCHARGE AFTER HOURS MON-FRI 6PM-6AM,,1.0000,EACH,52.4000,52.40,5.24,57.64
10701,25998448,03/04/23,CITY,3 ELIZABETH ST SYDNEY CARTAGE OTHERPER KM PER CU M,9.0000,7.0000,CUBIC ME,37.7900,264.53,26.45,290.98
10701,25998531,03/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,20.0000,MINUTE,1.6300,32.60,3.26,35.86
10701,25998557,04/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,20.0000,MINUTE,1.6300,32.60,3.26,35.86,04/04/23,CITY,23-27 Bourke Rd Alexandria CARTAGEOTHER PER KM PER CU M,3.5000,6.0000,CUBIC ME,31.2500,187.47,18.75,206.22
10701,25998606,04/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,20.0000,MINUTE,1.6300,32.60,3.26,35.86
10701,25998578,04/04/23,CITY,8 LEE ST HAYMARKET CARTAGE OTHER PER KM PER CU M,6.5000,6.0000,CUBIC ME,34.8200,208.89,20.89,229.78
10701,25998633,04/04/23,CITY,OPP 429 WEST BOTANY ST D WALL AVO ROCKDALE CARTAGE OTHER PER KM PER CUM,7.5000,6.0000,CUBIC ME,36.0100,216.03,21.60,237.63
10701,25998606,04/04/23,CITY,OPP 429 WEST BOTANY ST D WALL AVO ROCKDALE CARTAGE OTHER PER KM PER CUM,7.5000,6.0000,CUBIC ME,36.0100,216.03,21.60,237.63
10701,25998578,04/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,25.0000,MINUTE,1.6300,40.75,4.08,44.83
10701,25998717,05/04/23,CITY,53-55 PHILPOTT ST MARRICKVILLE CARTAGE OTHER PER KM PER CU M,3.5000,6.5000,CUBIC ME,31.2400,203.09,20.31,223.40,05/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,90.0000,MINUTE,1.6300,146.70,14.67,161.37
10701,25998679,05/04/23,CITY,NINTH ST MASCOT CARTAGE OTHER PER KM PER CU M,3.5000,7.0000,CUBIC ME,31.2500,218.72,21.87,240.59,05/04/23,CITY,FEE SERVICE WAITING TIME PER MINUTE,,25.0000,MINUTE,1.6300,40.75,4.08,44.83
10701,25998780,05/04/23,CITY,5 DOOHAT AVE NORTH SYDNEY CARTAGE OTHER PER KM PER CU M,55.0000,8.0000,CUBIC ME,92.5300,740.24,74.02,814.26,05/04/23,CITY,TRUCK TRANSFER PER KM,,40.0000,KILOMET,1.5400,61.60,6.16,67.76
